gameid,date,team_blue,team_red,result,result_diff,golddiffat15_diff,xpdiffat15_diff,csdiffat15_diff,kills_diff,assists_diff,firstblood_diff,firsttower_diff,firstmidtower_diff,firsttothreetowers_diff,firstdragon_diff,firstherald_diff,firstbaron_diff,dragons_diff,elementaldrakes_diff,elders_diff,wpm_diff,wcpm_diff,vspm_diff,form_wr_diff,side_wr_diff,h2h_diff
LOLTMNT02_356392,2026-02-19 08:06:05,Kiwoom DRX,DN SOOPers,0,0.04275862068965519,-480.5531034482758,-342.32,-27.940689655172413,2.097931034482759,6.124137931034483,0.1227586206896552,-0.1351724137931034,0.1917241379310345,0.1227586206896552,-0.11172413793103453,0.07724137931034486,0.09931034482758616,-0.08965517241379306,0.035862068965517135,-0.12551724137931036,-0.3417775172413804,-0.22492786206896498,-0.5454155862068966,0.0,0.05454545454545451,-0.16666666666666669
LOLTMNT02_356399,2026-02-19 08:59:02,DN SOOPers,Kiwoom DRX,1,-0.00512820512820511,612.7871794871794,462.76410256410253,27.28974358974359,-1.3102564102564092,-3.9538461538461505,-0.15384615384615385,0.09487179487179492,-0.1487179487179487,-0.08205128205128204,0.14358974358974352,-0.038461538461538436,-0.05897435897435893,0.22820512820512828,0.10769230769230731,0.12051282051282053,0.34901615384615425,0.22303205128205073,0.543738461538462,0.2,-0.033333333333333326,0.25
LOLTMNT02_355443,2026-02-19 09:49:11,DN SOOPers,Kiwoom DRX,0,0.029868578255675016,661.6547192353644,527.741935483871,27.996415770609318,-0.8399044205495816,-2.4157706093189972,-0.1827956989247312,0.12664277180406208,-0.10872162485065712,-0.044205495818399054,0.17323775388291512,-0.0023894862604540434,-0.021505376344086058,0.2879330943847074,0.17204301075268846,0.11589008363201911,0.35185041816009655,0.22561350059737095,0.5678064516129027,0.39999999999999997,0.026315789473684237,0.30000000000000004
LOLTMNT02_355446,2026-02-19 10:37:09,Kiwoom DRX,DN SOOPers,0,0.004464285714285698,-764.96875,-579.5,-25.705357142857142,1.0089285714285712,2.950892857142854,0.14285714285714285,-0.15625,0.07142857142857145,0.07589285714285715,-0.1339285714285714,-0.03125,0.05357142857142855,-0.1428571428571428,-0.03125,-0.11160714285714285,-0.35265535714285745,-0.20142232142857108,-0.5185624999999998,-0.39999999999999997,-0.037878787878787845,-0.16666666666666669
LOLTMNT02_356582,2026-02-20 08:06:25,DN SOOPers,Dplus Kia,0,-0.0389805097451274,-983.6026986506747,-1140.8350824587706,-22.359820089955022,-1.7211394302848557,-1.358320839580216,-0.1859070464767616,-0.08245877061469259,-0.15142428785607193,-0.09895052473763122,0.20389805097451275,-0.21289355322338827,-0.17691154422788602,0.5787106446776609,0.4842578710644678,0.0944527736131934,0.2963164917541228,0.19785727136431763,0.6733323838080967,0.19999999999999996,0.47058823529411764,-0.5
LOLTMNT02_355631,2026-02-20 09:07:24,Dplus Kia,DN SOOPers,1,0.07499999999999996,986.325,1220.125,24.483333333333334,1.7666666666666675,1.375,0.1416666666666666,0.1166666666666667,0.18333333333333335,0.13333333333333336,-0.15833333333333333,0.2416666666666667,0.20833333333333331,-0.40833333333333344,-0.31666666666666665,-0.09166666666666667,-0.28149333333333404,-0.18628749999999994,-0.5941833333333335,-0.19999999999999996,0.13157894736842102,0.5
LOLTMNT02_355637,2026-02-20 10:07:12,Dplus Kia,DN SOOPers,0,0.10838709677419361,943.1341935483871,1272.9225806451611,26.820645161290322,1.9703225806451616,2.3948387096774155,0.17290322580645168,0.14838709677419354,0.2129032258064516,0.16516129032258065,-0.18838709677419352,0.19612903225806455,0.16516129032258065,-0.49935483870967756,-0.4103225806451616,-0.08903225806451612,-0.28482090322580733,-0.1689878709677417,-0.5551148387096756,0.19999999999999996,0.18846153846153846,0.5
LOLTMNT02_356609,2026-02-20 11:02:23,DN SOOPers,Dplus Kia,0,-0.06971153846153844,-915.4038461538462,-1331.985576923077,-28.651442307692307,-1.32451923076923,-1.09375,-0.13221153846153844,-0.10817307692307687,-0.17067307692307687,-0.125,0.21634615384615385,-0.15384615384615385,-0.125,0.6225961538461537,0.5360576923076923,0.08653846153846154,0.28103076923076964,0.1545899038461538,0.5389920673076904,0.0,0.2444444444444444,-0.25
LOLTMNT02_356695,2026-02-21 08:08:52,Gen.G,BNK FEARX,1,0.32463768115942027,446.7391304347826,-239.81159420289856,0.9304347826086956,3.8318840579710134,9.782608695652172,-0.1420289855072464,0.19130434782608696,0.08115942028985501,-0.02898550724637683,0.05797101449275355,0.07826086956521738,0.27826086956521745,1.0724637681159424,1.0057971014492755,0.06666666666666667,-0.11180695652173922,0.19561942028985513,0.9158423188405784,0.0,0.30000000000000004,0.5
LOLTMNT02_355782,2026-02-21 09:07:41,Gen.G,BNK FEARX,1,0.35416666666666663,463.77083333333337,-125.60416666666663,1.3333333333333335,3.8125,9.916666666666664,-0.1875,0.22916666666666663,0.125,0.02083333333333337,0.10416666666666663,0.125,0.3125,1.1666666666666665,1.1041666666666665,0.0625,-0.08309166666666723,0.20572708333333312,0.9450916666666664,0.20000000000000007,0.36363636363636365,0.5
LOLTMNT02_356711,2026-02-21 10:03:38,Gen.G,BNK FEARX,0,0.38117647058823523,489.084705882353,-23.52235294117645,8.32235294117647,3.9011764705882364,9.712941176470586,-0.2282352941176471,0.2635294117647058,0.16470588235294115,0.0658823529411765,0.04705882352941182,0.16705882352941182,0.34352941176470586,0.9952941176470587,0.9364705882352937,0.058823529411764705,-0.08057317647058815,0.1998082352941173,0.9967343529411767,0.4,0.41666666666666663,0.5
LOLTMNT02_355793,2026-02-21 10:56:33,Gen.G,BNK FEARX,1,0.31196581196581197,511.58547008547015,114.85897435897431,10.594017094017094,3.017094017094017,7.337606837606835,-0.170940170940171,0.20085470085470092,0.20085470085470092,0.10683760683760679,-0.004273504273504258,0.20512820512820507,0.2777777777777778,0.7478632478632479,0.6923076923076925,0.05555555555555555,-0.10539145299145325,0.19603333333333328,0.9349038461538459,0.20000000000000007,0.3012820512820512,0.30000000000000004
LOLTMNT02_356869,2026-02-22 08:08:41,Dplus Kia,T1,0,-0.11111111111111105,527.0555555555555,1046.1666666666665,27.48148148148148,-3.296296296296294,-6.277777777777779,0.18518518518518517,-0.05555555555555558,0.31481481481481477,-0.09259259259259267,-0.018518518518518545,0.29629629629629634,-0.20370370370370372,-0.6481481481481481,-0.5185185185185186,-0.12962962962962962,-0.28605925925925924,0.03874444444444469,-0.010014814814814699,0.19999999999999996,-0.13095238095238093,-0.5
LOLTMNT02_356875,2026-02-22 09:08:21,Dplus Kia,T1,0,-0.1484962406015038,485.89849624060145,1019.4586466165413,28.246240601503757,-3.43984962406015,-6.657894736842103,0.2199248120300752,-0.09586466165413532,0.2556390977443609,-0.13157894736842102,-0.0639097744360902,0.23872180451127817,-0.23684210526315785,-0.7048872180451127,-0.582706766917293,-0.12218045112781954,-0.288687593984962,0.03541221804511285,-0.0198716165413515,0.19999999999999996,-0.18686868686868685,-0.5
LOLTMNT02_356881,2026-02-22 10:01:38,T1,Dplus Kia,0,0.1827586206896551,-429.3879310344828,-973.6586206896551,-24.02758620689655,3.979310344827587,8.094827586206897,-0.2517241379310345,0.13275862068965516,-0.2017241379310345,0.16724137931034483,0.10517241379310344,-0.27068965517241383,0.2672413793103448,0.7913793103448274,0.6758620689655173,0.11551724137931034,0.2781705172413793,-0.01871793103448316,0.05803862068965415,0.19999999999999996,0.26666666666666666,0.5
LOLTMNT02_355917,2026-02-22 11:04:59,Dplus Kia,T1,1,-0.1333333333333333,273.2809523809524,851.3285714285714,24.84285714285714,-3.4952380952380953,-6.590476190476188,0.2,-0.08571428571428574,0.23333333333333334,-0.19999999999999996,-0.14285714285714285,0.3,-0.2952380952380952,-0.642857142857143,-0.5333333333333334,-0.10952380952380952,-0.26460142857142843,0.022864761904762165,-0.027704761904761455,0.0,-0.23478260869565226,-0.33333333333333337
LOLTMNT02_356890,2026-02-22 12:02:50,Dplus Kia,T1,1,-0.08797653958944285,155.9296187683284,790.8695014662757,26.280058651026394,-3.3152492668621694,-6.073313782991207,0.15249266862170086,-0.042521994134897434,0.26246334310850444,-0.15249266862170086,-0.09970674486803516,0.32697947214076245,-0.27565982404692085,-0.5058651026392962,-0.40175953079178917,-0.10410557184750732,-0.23964736070381232,0.0031281524926689563,-0.043837096774193895,0.19999999999999996,-0.14393939393939392,-0.2142857142857143
LOLTMNT02_360177,2026-02-28 08:23:00,Dplus Kia,BNK FEARX,0,0.00694444444444442,244.26041666666666,633.2627314814815,26.708333333333332,-1.0243055555555571,-3.582175925925924,-0.09259259259259256,-0.02430555555555558,0.03819444444444442,-0.09259259259259256,-0.24884259259259256,0.21180555555555558,-0.012731481481481455,-0.2847222222222223,-0.3159722222222223,0.03125,-0.46237071759259285,-0.04525266203703682,-0.15347175925925782,0.19999999999999996,0.02857142857142858,0.0
LOLTMNT02_360180,2026-02-28 09:16:16,BNK FEARX,Dplus Kia,1,0.025974025974025983,-141.72510822510822,-580.2435064935065,-24.225108225108222,1.2738095238095237,4.563852813852812,0.05627705627705626,0.05627705627705626,-0.0043290043290044045,0.12229437229437223,0.2738095238095238,-0.17207792207792205,0.04545454545454547,0.34090909090909083,0.3712121212121211,-0.030303030303030304,0.47036688311688346,0.047711255411255094,0.21189826839826864,-0.19999999999999996,0.10989010989010989,0.5
LOLTMNT02_360183,2026-02-28 10:13:45,BNK FEARX,Dplus Kia,1,0.05679513184584173,-185.4878296146045,-666.868154158215,-25.157200811359026,1.488843813387426,5.155172413793103,0.022312373225152116,0.08620689655172409,-0.0365111561866126,0.08620689655172409,0.2971602434077079,-0.13488843813387424,0.07606490872210958,0.3640973630831643,0.3935091277890468,-0.029411764705882353,0.4873561866125766,0.041699695740364806,0.24704107505070994,0.0,0.1964285714285714,0.5
LOLTMNT02_360283,2026-03-01 08:22:46,Gen.G,BNK FEARX,1,0.2947368421052632,1208.6245614035088,604.0701754385965,17.13157894736842,3.0578947368421048,7.101754385964917,-0.05964912280701756,0.18947368421052635,0.22280701754385968,0.13684210526315788,0.03157894736842104,0.1842105263157895,0.256140350877193,0.785964912280702,0.7333333333333334,0.05263157894736842,-0.12232771929824571,0.20544578947368386,0.890231754385967,0.0,0.32307692307692315,0.33333333333333337
LOLTMNT02_360285,2026-03-01 09:14:27,Gen.G,BNK FEARX,1,0.3193548387096774,1189.7145161290323,594.9709677419355,16.766129032258064,3.161290322580644,7.533870967741933,-0.016129032258064502,0.13709677419354838,0.25161290322580654,0.08709677419354833,0.0693548387096774,0.13387096774193552,0.28387096774193554,0.8241935483870968,0.774193548387097,0.05,-0.10670306451612932,0.21932096774193544,0.9285032258064518,0.20000000000000007,0.3660714285714286,0.3571428571428571
LOLTMNT02_360286,2026-03-01 10:01:17,Gen.G,BNK FEARX,1,0.34226190476190477,1020.2142857142858,571.7559523809524,14.464285714285714,3.260416666666668,8.32440476190476,-0.055059523809523836,0.16815476190476186,0.19940476190476186,0.1205357142857143,0.10416666666666663,0.08779761904761907,0.30952380952380953,0.8601190476190474,0.8125,0.047619047619047616,-0.08112351190476197,0.1942541666666664,0.8477099702380961,0.20000000000000007,0.403921568627451,0.375
LOLTMNT02_375568,2026-04-01 08:11:43,HANJIN BRION,Hanwha Life Esports,0,-0.04135338345864664,81.59398496240603,397.2518796992481,-6.338345864661654,-1.0902255639097742,-4.3533834586466185,-0.16917293233082714,0.36466165413533835,-0.1842105263157895,-0.11278195488721804,-0.026315789473684237,-0.2368421052631579,-0.06015037593984962,-0.19548872180451116,-0.12406015037593998,-0.07142857142857142,0.08718157894736933,-0.1474345864661657,-0.5199071428571411,0.0,-0.15000000000000002,-0.16666666666666669
LOLTMNT02_375577,2026-04-01 09:05:37,Hanwha Life Esports,HANJIN BRION,1,0.10000000000000003,501.01666666666665,-148.4,9.049999999999999,1.6166666666666671,5.433333333333337,0.21666666666666662,-0.2833333333333334,0.23333333333333334,0.16666666666666669,-0.033333333333333326,0.16666666666666669,0.1166666666666667,0.30000000000000027,0.2333333333333334,0.06666666666666667,-0.06332499999999985,0.14489500000000022,0.4978083333333334,0.2,-0.11363636363636365,0.25
LOLTMNT02_374657,2026-04-01 10:23:34,KT Rolster,T1,1,-0.2557544757033248,-537.531969309463,-418.9386189258312,-3.209718670076726,-6.552429667519181,-10.864450127877241,0.13810741687979539,-0.31457800511508954,0.34271099744245526,-0.13810741687979544,-0.06649616368286448,0.1662404092071611,-0.22506393861892582,-0.2736572890025575,-0.20204603580562663,-0.07161125319693094,-0.18804219948849088,0.10761406649616401,0.20243887468030763,0.0,-0.16666666666666663,-0.5
LOLTMNT02_374671,2026-04-01 11:09:27,KT Rolster,T1,1,-0.19444444444444448,-208.97222222222223,-225.88888888888889,2.041666666666667,-5.777777777777779,-9.305555555555557,0.18055555555555558,-0.25000000000000006,0.37499999999999994,-0.08333333333333337,-0.013888888888888895,0.20833333333333331,-0.16666666666666663,-0.18055555555555536,-0.11111111111111116,-0.06944444444444445,-0.1947430555555556,0.10730138888888896,0.19722222222222108,0.2,-0.04395604395604402,-0.16666666666666669
LOLTMNT02_374985,2026-04-02 08:08:29,Nongshim RedForce,Dplus Kia,1,-0.1333333333333333,-680.2857142857142,-1114.2571428571428,-19.78095238095238,-0.49523809523809526,1.1142857142857139,0.02857142857142858,0.038095238095238126,-0.14285714285714285,0.038095238095238126,0.2761904761904762,-0.07619047619047614,-0.09523809523809523,0.32380952380952377,0.304761904761905,0.019047619047619046,0.08975809523809497,0.15499904761904726,0.33724666666666714,-0.4,-0.047619047619047616,-0.16666666666666669
LOLTMNT02_374997,2026-04-02 09:03:28,Nongshim RedForce,Dplus Kia,1,-0.09090909090909088,-289.25252525252523,-838.7777777777778,-13.97979797979798,-0.18181818181818166,1.3914141414141454,0.06313131313131315,0.0732323232323232,-0.10101010101010105,0.0732323232323232,0.30303030303030304,-0.037878787878787956,-0.05303030303030304,0.3560606060606062,0.33838383838383823,0.01767676767676768,0.06210404040403983,0.1771709595959592,0.4068957070707082,0.0,0.07500000000000001,0.0
LOLTMNT02_376019,2026-04-02 10:15:16,Kiwoom DRX,DN SOOPers,0,0.0,-743.1818181818182,-445.51515151515156,-22.333333333333332,1.2424242424242422,3.6969696969696955,0.06060606060606061,-0.12121212121212122,0.12121212121212122,0.12121212121212122,-0.09090909090909088,-0.030303030303030276,0.0,-0.21212121212121238,-0.12121212121212155,-0.09090909090909091,-0.33050606060606036,-0.18051818181818158,-0.4478696969696987,-0.2,-0.11538461538461536,-0.2142857142857143
LOLTMNT02_376026,2026-04-02 11:09:57,Kiwoom DRX,DN SOOPers,0,-0.02941176470588236,-818.8529411764706,-586.4705882352941,-22.735294117647058,1.0294117647058822,3.088235294117652,0.02941176470588236,-0.14705882352941174,0.08823529411764708,0.14705882352941174,-0.11764705882352944,0.0,0.029411764705882304,-0.2941176470588234,-0.20588235294117663,-0.08823529411764705,-0.3384411764705879,-0.1637323529411765,-0.4241029411764714,-0.2,-0.17619047619047618,-0.25
LOLTMNT02_377156,2026-04-03 08:10:24,KT Rolster,Gen.G,1,-0.4880382775119617,-1279.2751196172248,-1009.0574162679426,-12.863636363636363,-6.906698564593301,-15.282296650717704,0.02631578947368418,-0.4114832535885168,-0.08851674641148322,-0.25358851674641153,-0.2607655502392344,-0.11722488038277518,-0.29186602870813405,-0.9330143540669855,-0.9401913875598087,0.007177033492822962,-0.29311267942583763,-0.1350885167464113,-0.8259559808612433,-0.4,-0.20833333333333337,-0.5
LOLTMNT02_376203,2026-04-03 08:58:48,Gen.G,KT Rolster,1,0.4195652173913043,1100.0021739130434,1000.0782608695653,8.565217391304348,6.380434782608695,14.217391304347828,-0.07173913043478264,0.3456521739130435,0.03913043478260869,0.19565217391304346,0.29565217391304344,0.06521739130434778,0.2326086956521739,0.7999999999999998,0.8065217391304347,-0.006521739130434787,0.2491002173913044,0.12613260869565202,0.7176589130434774,0.20000000000000007,0.6647727272727273,0.0
LOLTMNT02_376207,2026-04-03 09:48:35,Gen.G,KT Rolster,0,0.44642857142857145,1406.3809523809523,1229.9880952380952,13.666666666666666,6.9107142857142865,14.839285714285712,-0.023809523809523836,0.37500000000000006,0.08333333333333337,0.2321428571428572,0.32738095238095244,0.1071428571428572,0.2678571428571428,0.9464285714285712,0.9523809523809526,-0.005952380952380952,0.2246940476190482,0.1336892857142855,0.7571678571428571,0.20000000000000007,0.6911764705882353,0.16666666666666663
LOLTMNT02_376241,2026-04-03 11:10:37,HANJIN BRION,BNK FEARX,1,-0.2597402597402597,-634.3116883116884,-331.78787878787875,3.6320346320346317,-3.2380952380952372,-6.896103896103895,-0.038961038961038974,-0.08225108225108224,-0.2597402597402597,-0.2900432900432901,-0.021645021645021578,-0.2597402597402597,-0.15151515151515155,-0.19913419913419905,-0.19913419913419905,0.0,0.04250519480519488,0.01815800865800843,0.3989099567099572,-0.2,-0.2777777777777778,0.0
LOLTMNT02_377199,2026-04-03 12:14:25,BNK FEARX,HANJIN BRION,0,0.21122994652406418,511.1764705882353,190.8957219251337,-5.649732620320855,2.614973262032084,5.564171122994654,0.0,0.11764705882352944,0.21122994652406418,0.24064171122994654,-0.016042780748663055,0.21122994652406418,0.106951871657754,0.02673796791443861,0.042780748663101775,-0.016042780748663103,-0.03255053475935821,-0.003657219251336441,-0.3598759358288781,-0.2,0.26666666666666666,-0.16666666666666669
LOLTMNT02_376401,2026-04-04 08:08:38,Hanwha Life Esports,T1,0,-0.12250000000000005,152.9675,-122.6125,14.0125,-2.8775000000000013,-1.25,0.22499999999999998,-0.2875,0.2825,-0.09999999999999998,-0.04249999999999998,0.18,-0.14,-0.19499999999999984,-0.13750000000000018,-0.057499999999999996,0.14716125000000035,0.19579375,0.9874212500000024,0.4,-0.17142857142857137,0.0
LOLTMNT02_376413,2026-04-04 09:08:12,T1,Hanwha Life Esports,1,0.16515837104072395,-62.96153846153845,107.41628959276018,-13.273755656108596,3.3190045248868767,2.8461538461538467,-0.26244343891402716,0.3212669683257919,-0.22171945701357465,0.14479638009049778,0.08823529411764708,-0.16289592760180993,0.08597285067873306,0.3257918552036201,0.26923076923076916,0.056561085972850686,-0.12322624434389162,-0.19731832579185538,-0.9222380090497762,-0.2,0.09090909090909088,0.5
LOLTMNT02_377394,2026-04-04 10:30:33,Dplus Kia,Kiwoom DRX,1,0.057915057915057966,982.145945945946,1341.5436293436292,40.607722007722,-0.6401544401544399,-4.247104247104247,0.027799227799227777,0.08803088803088804,0.026254826254826336,-0.05482625482625475,-0.1042471042471042,0.05328185328185331,0.03397683397683399,-0.30656370656370635,-0.30501930501930485,-0.001544401544401542,0.05976023166023081,0.03746555984555999,-0.14575776061776047,-0.2,0.07692307692307687,0.2142857142857143
LOLTMNT02_376440,2026-04-04 11:29:13,Dplus Kia,Kiwoom DRX,1,0.08333333333333331,1131.7163742690059,1411.6783625730995,43.02046783625731,-0.34795321637426824,-3.502923976608187,0.05409356725146197,0.11257309941520466,0.052631578947368474,-0.026315789473684237,-0.07456140350877194,0.07894736842105265,0.05994152046783624,-0.35233918128654995,-0.3508771929824559,-0.0014619883040935672,0.0543883040935671,0.0456040935672517,-0.09616491228070068,0.0,0.1164021164021164,0.25
LOLTMNT02_377509,2026-04-05 08:10:33,Nongshim RedForce,DN SOOPers,1,-0.05093167701863355,196.03478260869565,204.38509316770185,7.2409937888198765,0.2869565217391301,0.2894409937888227,0.18012422360248453,0.07950310559006207,0.07826086956521738,0.22236024844720492,0.08074534161490687,0.07950310559006207,0.019875776397515532,-0.2099378881987577,-0.13913043478260878,-0.07080745341614907,-0.22012559006211285,0.0655765217391302,-0.11583341614906573,-0.19999999999999996,-0.11805555555555558,-0.16666666666666669
LOLTMNT02_377512,2026-04-05 09:04:05,Nongshim RedForce,DN SOOPers,1,-0.013888888888888895,31.95833333333333,48.98611111111113,7.375,0.375,1.0138888888888857,0.20833333333333331,0.04166666666666663,0.1111111111111111,0.18055555555555552,0.04166666666666663,0.11111111111111116,0.05555555555555558,-0.3472222222222219,-0.2777777777777781,-0.06944444444444445,-0.2326805555555569,0.07254444444444452,-0.12840277777777764,0.0,-0.02941176470588236,0.0
LOLTMNT02_376564,2026-04-05 10:22:53,Gen.G,BNK FEARX,1,0.32571428571428573,1063.6742857142858,681.36,18.548571428571428,3.6971428571428557,8.17142857142857,-0.03428571428571425,0.05142857142857149,0.2171428571428572,0.13714285714285723,0.20571428571428574,0.017142857142857237,0.3028571428571429,0.9142857142857141,0.902857142857143,0.01142857142857143,-0.12905714285714298,0.19759999999999955,0.8646811428571457,0.6,0.4152046783625731,0.38888888888888884
LOLTMNT02_376566,2026-04-05 11:13:31,Gen.G,BNK FEARX,1,0.34615384615384615,1264.7264957264956,857.8205128205128,19.33974358974359,4.113247863247862,9.085470085470085,0.0,0.08119658119658113,0.24145299145299148,0.1645299145299145,0.1645299145299145,0.04914529914529908,0.2863247863247863,0.9444444444444446,0.933760683760684,0.010683760683760687,-0.12138333333333318,0.19185790598290575,0.83078653846154,0.6,0.44473684210526315,0.4
LOLTMNT01_360022,2026-04-08 08:06:29,Hanwha Life Esports,Dplus Kia,1,-0.12393162393162388,2.53418803418802,-750.0811965811967,-9.299145299145298,-0.7649572649572658,1.8675213675213698,0.1282051282051282,-0.20940170940170938,-0.0641025641025641,-0.04273504273504275,0.1111111111111111,-0.11965811965811968,0.08974358974358976,0.2606837606837604,0.23076923076923084,0.029914529914529912,0.3679307692307692,0.26511282051282037,1.067933333333336,0.0,0.06060606060606061,0.0
LOLTMNT01_360035,2026-04-08 09:04:42,Hanwha Life Esports,Dplus Kia,1,-0.07894736842105265,208.08157894736843,-606.5592105263158,-6.231578947368423,-0.2460526315789462,3.336842105263159,0.15921052631578947,-0.15921052631578947,-0.023684210526315863,-0.0013157894736842146,0.07105263157894737,-0.07631578947368428,0.12631578947368416,0.3828947368421054,0.3552631578947367,0.027631578947368417,0.34093486842105225,0.27846315789473697,1.1149559210526334,0.19999999999999996,0.17857142857142855,0.5
LOLTMNT01_360054,2026-04-08 10:19:02,Gen.G,T1,1,0.2592592592592593,1090.0,704.8518518518518,19.22222222222222,1.7777777777777786,7.222222222222221,0.14814814814814814,0.07407407407407407,0.4074074074074074,0.07407407407407407,0.18518518518518517,0.22222222222222227,0.11111111111111105,0.5555555555555554,0.6296296296296298,-0.07407407407407407,0.03905925925925935,0.22647777777777778,0.894977777777779,0.19999999999999996,0.30000000000000004,0.0
LOLTMNT01_360067,2026-04-08 11:07:42,Gen.G,T1,1,0.2857142857142857,945.1428571428571,728.4642857142858,17.82142857142857,2.0714285714285694,8.214285714285715,0.17857142857142855,0.0357142857142857,0.42857142857142855,0.1071428571428572,0.2142857142857143,0.24999999999999994,0.1428571428571429,0.6785714285714284,0.75,-0.07142857142857142,0.052850000000000286,0.21976785714285718,0.8837250000000019,0.4,0.34226190476190477,0.5
LOLTMNT01_359784,2026-04-09 08:06:21,Kiwoom DRX,HANJIN BRION,0,0.0575793184488837,-467.22091656874267,-551.186839012926,-23.094007050528788,2.058754406580494,5.434782608695652,-0.01880141010575792,-0.12690951821386603,0.18213866039952997,0.13866039952996478,-0.13278495887191533,0.20916568742655695,-0.012925969447708574,0.06933019976498267,0.08578143360752044,-0.016451233842538188,-0.5202370152761451,-0.13840622796709723,-0.5325554641598131,-0.4,-0.05128205128205132,0.125
LOLTMNT01_359808,2026-04-09 09:00:11,HANJIN BRION,Kiwoom DRX,0,-0.019736842105263164,495.73245614035085,574.7763157894736,20.418859649122805,-1.3793859649122808,-4.280701754385962,0.05263157894736842,0.08991228070175439,-0.20833333333333331,-0.16666666666666669,0.16228070175438603,-0.2346491228070175,0.04824561403508776,0.06578947368421062,0.05043859649122817,0.015350877192982455,0.5074017543859646,0.12978333333333336,0.5061085526315807,0.6,-0.15454545454545454,-0.05555555555555558
LOLTMNT01_359829,2026-04-09 10:10:03,Kiwoom DRX,HANJIN BRION,1,0.050256410256410255,-709.7589743589743,-744.9148717948718,-21.0,1.1907692307692308,4.450256410256408,-0.08410256410256411,-0.121025641025641,0.16717948717948716,0.12717948717948718,-0.12410256410256415,0.23282051282051275,-0.08102564102564103,-0.04923076923076897,-0.034871794871794926,-0.01435897435897436,-0.522352615384615,-0.11342112820512829,-0.4941052307692324,-0.39999999999999997,-0.11607142857142855,0.09999999999999998
LOLTMNT01_359892,2026-04-09 11:25:00,Nongshim RedForce,KT Rolster,0,0.025454545454545452,188.6381818181818,360.6818181818182,11.541818181818181,2.650909090909092,6.525454545454544,0.0945454545454546,0.1963636363636364,-0.11636363636363634,0.06000000000000005,0.27636363636363637,0.09999999999999998,-0.1454545454545454,0.1836363636363636,0.14909090909090938,0.034545454545454546,-0.07554745454545486,0.059287454545454255,0.02031145454545502,0.0,0.2377622377622377,0.09999999999999998
LOLTMNT01_359914,2026-04-09 12:25:37,KT Rolster,Nongshim RedForce,1,0.01672240802675584,-233.23745819397993,-308.03846153846155,-13.376254180602007,-2.34448160535117,-5.976588628762542,-0.13210702341137126,-0.22909698996655514,0.07023411371237465,-0.09866220735785947,-0.22408026755852845,-0.137123745819398,0.09866220735785952,-0.13377926421404673,-0.10033444816053505,-0.03344481605351171,0.1076839464882946,-0.07476153846153832,-0.021264381270903243,0.0,0.23809523809523808,0.0
LOLTMNT01_362027,2026-04-10 08:09:34,DN SOOPers,T1,0,-0.09226467847157499,-325.09226467847157,-210.7269338303821,2.288909599254427,-2.013979496738118,-1.1556383970177109,0.06057781919850885,-0.1342031686859273,0.0680335507921715,-0.23485554520037272,0.11929170549860202,0.14911463187325258,-0.2078285181733457,0.245107176141659,0.24044734389562006,0.00465983224603915,0.031825722273998824,0.07421202236719471,0.33677213420316754,0.0,-0.10835913312693501,0.0
LOLTMNT01_361274,2026-04-10 09:00:46,T1,DN SOOPers,1,0.11929824561403507,496.3298245614035,355.0385964912281,-0.5789473684210527,2.414035087719297,2.0982456140350862,-0.028070175438596523,0.09999999999999998,-0.03508771929824561,0.25789473684210523,-0.0859649122807018,-0.11403508771929827,0.23157894736842105,-0.12105263157894752,-0.11578947368421044,-0.005263157894736831,0.0007257894736842907,-0.08594157894736809,-0.3374412280701744,0.19999999999999996,0.08333333333333337,0.5
LOLTMNT01_362077,2026-04-10 10:10:47,BNK FEARX,Hanwha Life Esports,0,0.0364864864864865,-511.68243243243245,-5.1,-17.024324324324326,0.3000000000000007,-1.2594594594594568,-0.21351351351351344,0.24459459459459465,-0.009459459459459474,0.013513513513513487,0.09054054054054056,0.04054054054054057,-0.11756756756756759,-0.16891891891891886,-0.14594594594594623,-0.022972972972972974,0.09740608108108129,-0.23158148648648647,-0.8993781081081114,-0.6,0.14583333333333331,0.0
